stock code,stock name,date,title,subhead,para
5218, SAPURA ENERGY BHD ," Mon, 15 Apr 2019, 2:29 PM ",Sapura Energy - First Slew of Contracts for FY20,INVESTMENT HIGHLIGHTS Drilling.,"Secured contracts worth RM1.3b. Sapura Energy Bhd’s (SEB) announced that it has secured several contracts and contract extensions worth approximately RM1.3b. The contracts secured are for its drilling as well as; engineering and construction (E&C) segments which brings its total contract wins for the current FY to roughly RM18.5b (from RM17.2b as of March 2019). The details of the contracts are as follows: The segment managed to secure one (1) extension of its existing contract with PETRONAS Carigali and one (1) new drilling contract in Malaysia.  We are maintaining both our FY20-21F earnings forecasts at this juncture as the new contract wins are within our orderbook replenishment assumption. That said, we are expecting more meaningful earnings to be recognized starting this FY due to the recent contract wins and pick-up in activity levels for both its E&C and drilling segment which is slated to begin from FY20 onwards.  Despite the crude oil price currently in an upward trend breaching the USD70pb level, we remain wary on Sapura Energy’s earnings prospect as we foresee that its profitability will remain weak in the near term. The expected weak earnings prospect is mainly due to its drilling segment which is currently struggling to remain afloat and has yet to break-even as of 4QFY19. This, we opine is further exacerbated by the margin compression currently experienced by its E&C segment. Furthermore, with the recent sale of 50% stake in Sapura Upstream, contribution from its Exploration & Production (E&P) segment has now been reduced significantly. That said, we remain positive on SEB’s increasing orderbook replenishments; interest savings from paring down its borrowings as well as; the expected pick-up in activity levels for both its E&C and drilling segments. Furthermore, we are expecting to see a ramp-up in its activity levels as early as 1QCY19 as EPCIC contract works begin and yard utilisation will increase to 40% in 4QFY19 (from 10% currently) with more meaningful revenue recognition expected from 2QFY20 onwards. Yard utilisation is also expected to gradually increase to 80% with more works undertaken in the next six months. As such, we are reiterating our Neutral call on Sapura Energy with an unchanged TP of RM0.34 per share. Key rerating catalyst for Sapura Energy would be: (i) break-even of its drilling segment; (ii) improved margin for E&C segment as well as; (iii) better management of OPEX. Source:   - 15 Apr 2019"
5218, SAPURA ENERGY BHD ," Mon, 15 Apr 2019, 2:25 PM ",Sapura Energy Berhad - New Contract Wins of RM1.3b,,"Last week, SAPNRG announced its first new contract wins for the financial year, amounting to RM1.3b. The new wins include: (i) two local drilling contracts, and (ii) three engineering and construction (E&C) contracts from overseas (refer to table below for more detailed breakdown of contracts awarded). We are positive on the new contract wins, highlighting the company’s competitiveness and job winning abilities. In fact, its subsea pipelines installation contract in the Gulf of Suez represents the company’s first foray into Egypt, while its first contract from The Royal Australian Navy – a Submarine Rescue Service Contract to design and fabricate a remotely operated vehicle, underlined the company’s technological and engineering competencies. Overall, these new wins are expected to lift the company’s order-book to a three-year high of ~RM18b, although its drilling utilisation would remain unchanged at around 6 out of 16 rigs from end-FY19 (with another additional one rig scheduled to commence in 2Q FY20) as the new drilling contracts are for rigs already utilised currently (i.e. extension / replacement contracts) Having completed its recapitalisation exercise, we believe the worst should be over for SAPNRG, underpinned by its cleaned-up balance-sheet (net-gearing of 0.6x), three-year high secured order-book (~RM18b), and job execution competencies. Moving forward, with its tender-book of ~USD11b, more than half of which is from the Middle-east and Africa, we expect more contract wins to continue throughout the year. Post-contract awards, we made no changes to our FY20-21E numbers as the new wins are still within our order-book replenishment assumption of RM5b (versus FY19A wins of RM9.3b). We are forecasting a turnaround in FY20, especially in the 2H of the year, driven by: (i) interest costs savings from borrowings repayment following its recapitalisation, (ii) lower depreciation costs following impairments of RM1.5b in FY19, and (iii) several fabrication jobs load-out in the 2Q-3Q. , with an   RM0.43, pegged to 0.5x PBV. SAPNRG is our tactical top-pick for the quarter within the oil and gas sector, being a laggard play with limited downside, as well as capitalising on its turnaround story. Further catalysts may come from successful earnings delivery as well as further contract wins. (i) poorer-than-expected margins, (ii) lowerthan-expected order-book replenishment, (iii) failures in job executions. Source:   - 15 Apr 2019"
5218, SAPURA ENERGY BHD ," Mon, 15 Apr 2019, 12:06 PM ",Sapura Energy - RM1.3bn Contract Replenishment,,Source:   - 15 Apr 2019
5218, SAPURA ENERGY BHD ," Mon, 15 Apr 2019, 9:38 AM ",黄金10年-434-沙布拉能源新合约,,             
5218, SAPURA ENERGY BHD ," Mon, 15 Apr 2019, 11:20 AM ",Sapura Energy - RM1.3bil fresh contracts support FY20F growth,Investment Highlights,Source:   - 15 Apr 2019
5218, SAPURA ENERGY BHD ," Fri, 12 Apr 2019, 5:18 PM ",Evening Market Summary - 12 Apr 2019,,"The FBM KLCI (+0.4%) snapped a three-day loss, on the back of mild bargain-hunting activities ahead of China's trade data. Market breadth, however, was lacklustre with 411 losers against 399 winners. Key advancers, meanwhile, were Econpile (+3.5 sen), Vizione (+3.0 sen) and Advancecon (+1.0 sen) as investors digested fresh corporate news and the revival of the ECRL project. : : RM0.345 (+1.0 sen) : RM0.20 (unch) : RM0.215 (+3.0 sen) : 3.26 bln (100-day avg vol: 2.49 bln) : RM2.08 bln : ⬆:399 ⬇:411 : RM2,166 (+RM12) : 26,294 pts (+161 pts) Source: Bloomberg, M+ Online The content published is solely for information and personal use only. It should not be construed to be, any advice, recommendation, offer or invitation to buy or sell any securities, futures contracts or any other instrument. Readers should seek independent advice from their own professional advisers (including legal, tax, financial and accounting) as to the risks and merits before entering into any transaction pursuant to or in reliance on any information here. The content published above shall only be for your sole and personal non-professional use. No guarantee is given on the accuracy or completeness of the information published here. No warranty whatsoever is given and no liability whatsoever is accepted for any loss arising whether directly or indirectly as a result of any person or group of persons acting on such information."
5218, SAPURA ENERGY BHD ," Thu, 11 Apr 2019, 12:38 PM ",Retail Strategy - Volatile and Newsflow-driven Quarter,,Source:   - 11 Apr 2019
5218, SAPURA ENERGY BHD ," Wed, 10 Apr 2019, 5:24 PM ",Evening Market Summary - 10 Apr 2019,,"Renewed concerns on geopolitical and trade tensions, as well as slower global growth kept the FBM KLCI and its regional counterparts in the red on Wednesday amid extended weakness in selected telco heavyweights.  Market breadth, however, turned positive as winners beat the losers on a ratio of 441-to-371 stocks. Notable gainers, meanwhile, include Lion Industries (+4.0 sen), Ewein (+2.0 sen) and Malaysia Steel (+2.0 sen). : : RM0.635 (+9.0 sen) : RM1.01 (+15.5 sen) : RM0.34 (unch) : 3.34 bln (100-day avg vol: 2.46 bln) : RM2.36 bln : ⬆:441 ⬇:371 : RM2,163 (-RM49) : 26,192 pts (+34 pts) Source: Bloomberg, M+ Online The content published is solely for information and personal use only. It should not be construed to be, any advice, recommendation, offer or invitation to buy or sell any securities, futures contracts or any other instrument. Readers should seek independent advice from their own professional advisers (including legal, tax, financial and accounting) as to the risks and merits before entering into any transaction pursuant to or in reliance on any information here. The content published above shall only be for your sole and personal non-professional use. No guarantee is given on the accuracy or completeness of the information published here. No warranty whatsoever is given and no liability whatsoever is accepted for any loss arising whether directly or indirectly as a result of any person or group of persons acting on such information."
5218, SAPURA ENERGY BHD ," Tue, 9 Apr 2019, 5:22 PM ",Evening Market Summary - 9 Apr 2019,,"The FBM KLCI shrugged off the mild rebound in the regional markets and ended in the negative territory, on the back of selling-pressure in selected heavyweights. Market breadth was also negative with 430 decliners against 390 winners, while 436 stocks flatlined. On a more positive note, steel-related counters like Ann Joo Resources (+8.0 sen), Lion Industries (+2.5 sen) and Southern Steel (+2.5 sen) outperformed its counterparts and closed higher today. : : RM0.34 (-1.0 sen) : RM0.20 (unch) : RM0.075 (unch) : 3.47 bln (100-day avg vol: 2.45 bln) : RM2.36 bln : ⬆:390 ⬇:430 : RM2,226 (+RM26) : 26,319 pts (-15 pts) Source: Bloomberg, M+ Online The content published is solely for information and personal use only. It should not be construed to be, any advice, recommendation, offer or invitation to buy or sell any securities, futures contracts or any other instrument. Readers should seek independent advice from their own professional advisers (including legal, tax, financial and accounting) as to the risks and merits before entering into any transaction pursuant to or in reliance on any information here. The content published above shall only be for your sole and personal non-professional use. No guarantee is given on the accuracy or completeness of the information published here. No warranty whatsoever is given and no liability whatsoever is accepted for any loss arising whether directly or indirectly as a result of any person or group of persons acting on such information."
5218, SAPURA ENERGY BHD ," Mon, 8 Apr 2019, 5:14 PM ",Evening Market Summary - 8 Apr 2019,,"The FBM KLCI (+0.2%) started off the week on a firm footing as the key index recovered most of its previous session losses, boosted by gains in selected telco heavyweights.  Market breadth turned positive as advancers overcame decliners on a ratio of 500-to-386 stocks, while 383 stocks traded unchanged. The construction sector (+3.5%) rallied, led by gains in Gamuda (+15.0 sen), IJM (+12.0 sen) and Pintaras Jaya (+9.0 sen) after the Penang LRT and Penang Island Link 1 have received approvals and scheduled for construction in June 2020. : : RM0.35 (-0.5 sen) : RM0.075 (+0.5 sen) : RM1.54 (+17.0 sen) : 3.87 bln (100-day avg vol: 2.43 bln) : RM2.40 bln : ⬆:500 ⬇:386 : RM2,206 (-RM18) : 26,333 pts (-61 pts) Source: Bloomberg, M+ Online The content published is solely for information and personal use only. It should not be construed to be, any advice, recommendation, offer or invitation to buy or sell any securities, futures contracts or any other instrument. Readers should seek independent advice from their own professional advisers (including legal, tax, financial and accounting) as to the risks and merits before entering into any transaction pursuant to or in reliance on any information here. The content published above shall only be for your sole and personal non-professional use. No guarantee is given on the accuracy or completeness of the information published here. No warranty whatsoever is given and no liability whatsoever is accepted for any loss arising whether directly or indirectly as a result of any person or group of persons acting on such information."
5218, SAPURA ENERGY BHD ," Wed, 3 Apr 2019, 5:25 PM ",Evening Market Summary - 3 Apr 2019,,"The FBM KLCI continued to climb higher amid the prevailing positive sentiment in the markets and rising energy prices. Market breadth was positive with 490 advancers against 329 decliners, while notable gainers were semicon-related companies like Uchi Technologies (+13.0 sen), Pentamaster (+7.0 sen) and Globetronics (+3.0 sen). : : RM1.42 (-4.0 sen) : RM0.15 (+2.5 sen) : RM0.355 (unch) : 2.67 bln (100-day avg vol: 2.40 bln) : RM1.93 bln : ⬆:490 ⬇:329 : RM2,181 (+RM28) : 26,261 pts (+108 pts) Source: Bloomberg, M+ Online The content published is solely for information and personal use only. It should not be construed to be, any advice, recommendation, offer or invitation to buy or sell any securities, futures contracts or any other instrument. Readers should seek independent advice from their own professional advisers (including legal, tax, financial and accounting) as to the risks and merits before entering into any transaction pursuant to or in reliance on any information here. The content published above shall only be for your sole and personal non-professional use. No guarantee is given on the accuracy or completeness of the information published here. No warranty whatsoever is given and no liability whatsoever is accepted for any loss arising whether directly or indirectly as a result of any person or group of persons acting on such information."
5218, SAPURA ENERGY BHD ," Wed, 3 Apr 2019, 3:54 PM ","投资石油天然气公司要小心 :  ARMADA, PERDANA , SAPNRG , THHEAVY , VELESTO",,"
	 
	  
	  
	 
	  
	     
	 "
5218, SAPURA ENERGY BHD ," Tue, 2 Apr 2019, 5:24 PM ",Evening Market Summary - 2 Apr 2019,,"The local key-index closed up by 0.3% today, helped by bargain-hunting in selected large cap banking stocks following sharp losses on Monday. Market breadth remained bullish as winners beat the losers on a ratio of 433-to-363 stocks. Meanwhile, notable gainers were O&G-related counters like Coastal (+11.0 sen), Uzma (+3.0 sen) and Hibiscus Petroleum (+1.0 sen). : : RM0.355 (+1.0 sen) : RM0.42 (+1.5 sen) : RM0.285 (+.1.5 sen) : 2.76 bln (100-day avg vol: 2.40 bln) : RM1.97 bln : ⬆:433 ⬇:363 : RM2,152 (+RM39) : 26,236 pts (-22 pts) Source: Bloomberg, M+ Online The content published is solely for information and personal use only. It should not be construed to be, any advice, recommendation, offer or invitation to buy or sell any securities, futures contracts or any other instrument. Readers should seek independent advice from their own professional advisers (including legal, tax, financial and accounting) as to the risks and merits before entering into any transaction pursuant to or in reliance on any information here. The content published above shall only be for your sole and personal non-professional use. No guarantee is given on the accuracy or completeness of the information published here. No warranty whatsoever is given and no liability whatsoever is accepted for any loss arising whether directly or indirectly as a result of any person or group of persons acting on such information."
5218, SAPURA ENERGY BHD ," Tue, 2 Apr 2019, 10:50 AM ",2Q19 Investment Strategy - Thinking the Impossible?,,", there is nothing much to talk about. Our  from 14.2%/3.4% (recall that the growth in FY19E is due to low base number in FY18A). In line with our minor earnings and target price upgrades post recent corporate results, we have further  (from 1,735 previously), representing FY19E/FY20E PERs of 18.5x/17.5x. The absence of re-rating catalysts is capping the market upside and has also clamped the investment sentiment. Based on market data, there are more “cons” than “pros”. For instance, the FBMKLCI is still relatively richer in valuation vis-à-vis its regional peers, especially the North-Eastern region. As such, we do not rule out continuous foreign outflows, especially after MSCI recently increased the weighting of China A shares. Moreover, buying momentum remains uninspiring in general as per our Volume-Price study. The FBMKLCI is expected to chart a potential turning point (or a bottom in this case) between Dec-18 and Sep-19 before seeing a potential upswing that could lead to new highs between Oct-20 and Aug-21. The FBMKLCI Cycle Study is also reinforced by the long-term Cycle Study of S&P 500. The U.S. equity market could still be far from its best and worst days as the projected major peak and trough are only expected in 4Q21 and 3Q23, respectively. As such, the U.S. equity market is believed to be still in its secular bull run and there is still a long way to go before meaningful corrections start to set in. Therefore, in the absence of any major external shocks, we have a higher chance of seeing the local equity market unfolding its potential upcycle. We only have one OVERWEIGHT call on Gaming sector, as we have downgraded Aviation and Utilities sectors to NEUTRAL from OVERWEIGHT post the recent results season. At the same time, as we have also ungraded Gloves and Plastic Packaging sectors from UNDERWEIGHT to NEUTRAL, leaving only two (2) sectors labelled as UNDERWEIGHT at the moment. The others are rated NEUTRAL. . In this quarter, we will focus on: (i) laggards, (ii) defensive and high-yield counters, and (iii) potential beneficiaries of interest rate cut. Other than that, we also emphasis on Auto sector as we have seen more upgrades thus far due to expectations of better numbers as well as attractive valuations. In view of the stronger Brent crude oil prices, we have also been searching for laggards within the sector. Last but not least, with the bullish cycle study, we also believe BURSA is well positioned to capitalise on this potential bull run. Source:   - 2 Apr 2019"
5218, SAPURA ENERGY BHD ," Mon, 1 Apr 2019, 5:24 PM ",Evening Market Summary - 1 Apr 2019,,"The FBM KLCI shrugged off the prevailing optimism in the regional markets and snapped its winning streak, weighed down by the selling-pressure in selected banking stocks. Market breadth was positive with 445 advancers vs. 411 decliners. Key losers, meanwhile, include notable banks like Public bank (-68.0 sen), Hong Leong Bank (-32.0 sen) and Ambank (-11.0 sen) amid expectations of lower interest rates. : : RM0.175 (+9.0 sen) : RM0.345 (+1.0 sen) : RM0.35 (+.1.5 sen) : 2.63 bln (100-day avg vol: 2.40 bln) : RM1.97 bln : ⬆:445 ⬇:411 : RM2,104 (-RM2) : 26,144 pts (+211 pts) Source: Bloomberg, M+ Online The content published is solely for information and personal use only. It should not be construed to be, any advice, recommendation, offer or invitation to buy or sell any securities, futures contracts or any other instrument. Readers should seek independent advice from their own professional advisers (including legal, tax, financial and accounting) as to the risks and merits before entering into any transaction pursuant to or in reliance on any information here. The content published above shall only be for your sole and personal non-professional use. No guarantee is given on the accuracy or completeness of the information published here. No warranty whatsoever is given and no liability whatsoever is accepted for any loss arising whether directly or indirectly as a result of any person or group of persons acting on such information."
5218, SAPURA ENERGY BHD ," Fri, 29 Mar 2019, 5:46 PM ",Evening Market Summary - 29 Mar 2019,,"The local bourse ended the week marginally higher, owing to quarter-end window dressing. Market breadth turned positive with 478 winners against 337 decliners, while notable gainers include counters in the rubber gloves sector - Top Glove (+13.0 sen), Supermax (+4.0 sen) and Hartalega (+2.0 sen). : : RM0.335 (unch) : RM0.27 (unch) : RM0.265 (+1.5 sen) : 2.47 bln (100-day avg vol: 2.40 bln) : RM2.24 bln : ⬆:478 ⬇:337 : RM2,102 (-RM18) : 25,773 pts (+36 pts) Source: Bloomberg, M+ Online The content published is solely for information and personal use only. It should not be construed to be, any advice, recommendation, offer or invitation to buy or sell any securities, futures contracts or any other instrument. Readers should seek independent advice from their own professional advisers (including legal, tax, financial and accounting) as to the risks and merits before entering into any transaction pursuant to or in reliance on any information here. The content published above shall only be for your sole and personal non-professional use. No guarantee is given on the accuracy or completeness of the information published here. No warranty whatsoever is given and no liability whatsoever is accepted for any loss arising whether directly or indirectly as a result of any person or group of persons acting on such information."
5218, SAPURA ENERGY BHD ," Thu, 28 Mar 2019, 5:32 PM ",Evening Market Summary - 28 Mar 2019,,"The FBM KLCI recorded its second-straight day of losses, partly due to weakness in selected plantations heavyweights as palm oil prices remains downward pressured. Market breadth was still unexciting as losers outweigh winners on a ratio of 448-to-338 stocks. In contrast, semicon players like MI Technovation (+10.0 sen), Vitrox (+6.0 sen) and Pentamaster (+1.0 sen) outperformed its peers and closed higher today. : : RM0.335 (+0.5 sen) : RM1.44 (+5.0 sen) : RM1.07 (+5.0 sen) : 1.94 bln (100-day avg vol: 2.39 bln) : RM1.66 bln : ⬆:338 ⬇:448 : RM2,121 (-RM15) : 25,660 pts (-0 pts) Source: Bloomberg, M+ Online The content published is solely for information and personal use only. It should not be construed to be, any advice, recommendation, offer or invitation to buy or sell any securities, futures contracts or any other instrument. Readers should seek independent advice from their own professional advisers (including legal, tax, financial and accounting) as to the risks and merits before entering into any transaction pursuant to or in reliance on any information here. The content published above shall only be for your sole and personal non-professional use. No guarantee is given on the accuracy or completeness of the information published here. No warranty whatsoever is given and no liability whatsoever is accepted for any loss arising whether directly or indirectly as a result of any person or group of persons acting on such information."
