stock code,stock name,date,title,subhead,para
7233, DUFU TECHNOLOGY CORP BHD ," Wed, 17 Apr 2019, 3:23 PM ",M+ Online Technical Focus - 17 April 2019,,"The FBM KLCI retreated after erasing all its intraday gains as the key index closed lower to around the 1,627.41 level yesterday. The MACD Histogram has extended another green bar, but the RSI remains below 50. Resistance will be pegged around the 1,640-1,650 levels. Support will be set around the 1,610 level. KGB has experienced a flag-formation breakout above the RM1.30 level with rising volumes. The MACD Histogram has turned green, while the RSI remains above 50. Price target will be envisaged around the RM1.40 and RM1.50 levels. Support will be set around the RM1.22 level. PECCA has formed a bullish engulfing candle to close above the EMA20 level accompanied by rising volumes. The MACD Histogram has extended another green bar, while the RSI has risen above 50. Monitor for a symmetrical triangle formation breakout above the RM1.08 level, targeting the RM1.15- RM1.25 levels. Support will be anchored around the RM1.02 level. DUFU has rebounded off the EMA9 level on mild volumes. The MACD Histogram has extended another red bar, while the RSI is approaching the overbought level. Monitor for a breakout above the RM1.89 level, targeting the RM2.12-RM2.26 levels. Support will be pegged around the RM1.75 level. Source:   - 17 Apr 2019"
7233, DUFU TECHNOLOGY CORP BHD ," Wed, 10 Apr 2019, 9:39 AM ",Stocks on Radar - Dufu Technology (7233),,"retreated after failing to break above the resistance price of   With RSI level above 70%, uptrend momentum may resume if it breaks above the resistance price of   in upcoming sessions. If this happens, its short-term target price will be  followed by  . Support price is anticipated at  , whereby traders may exit on a breach to avoid the risk of a further correction. Trading Call: Buy on rebound above  Target:  ,  (time frame: 4-8 weeks) Exit:  Source:   - 10 Apr 2019"
7233, DUFU TECHNOLOGY CORP BHD ," Sat, 6 Apr 2019, 4:20 PM ",杜甫科技挑战RM1.95/敏源,,投资者持续等待中美贸易谈判结果时，马股的交投走势进入窄幅波动。整体大市跌破1645点水平线的。 富时隆综指于4月5日闭市时报1641.81报收，按日跌3.26点或0.20%。 富时隆综指30只成分股，于4月5日处于盘整回调走势，上升股项为381只，下跌股项为388只。 杜甫科技（DUFU，7233，主板工业股）于4月5日闭市时反弹了。它于闭市时收1.85令吉，按日涨5仙或2.78%。 杜甫科技的30分钟图表走势，于4月5日的交投走势突破它的顶头阻力线（B1:B2）。 它的30分钟平滑异同移动均线指标（MACD），于4月5日的交投走势处于一个上升走势中。 它处于“0”支撑线上波动，杜甫科技的后市交投走势，或会出现一段短线回试下限支持线的支撑（B1:B2）。 杜甫科技的日线图表走势于回试后，或会显现一段反弹走势，它或会挑战1.86至1.95令吉的阻力关口。 http://www.enanyang.my/news/20190406/杜甫科技挑战rm1-95敏源/
7233, DUFU TECHNOLOGY CORP BHD ," Fri, 5 Apr 2019, 5:21 PM ",Trading Stocks - Dufu Technology,,"Dufu Technology may rise higher after it breached above the MYR1.70 threshold. Yesterday’s white candle can be viewed as the bulls extending the rebound from 14 Mar’s “Bullish Engulfing” pattern. A bullish bias may emerge above the MYR1.73 level, with an exit set below the MYR1.52 threshold. Towards the upside, the immediate resistance is at MYR1.91. This is followed by the MYR2.07 level. Source:   - 5 Apr 2019"
7233, DUFU TECHNOLOGY CORP BHD ," Fri, 5 Apr 2019, 7:37 PM ","Daily Technical Highlights – (DUFU, HTPADU)",,Source:   - 5 Apr 2019
7233, DUFU TECHNOLOGY CORP BHD ," Fri, 5 Apr 2019, 11:24 AM ",热门股:杜甫科技上挑RM1.91,,"杜甫科技（DUFU，7233，主板保健股）日线股价趋势，于4月4日显现着一段技术反弹走势，闭市时报1.80令吉，按日涨11仙或6.51%。短期间该股或会上挑1.81至1.91令吉的阻力关口。 4/4/19行情 闭市：1.80令吉 起落：+11仙 成交量：82,674宗 最高：1.82令吉 最低：1.69令吉 本益比：8.738倍 毛周息率：3.889% 52周最高：4.07令吉 52周最低：94仙 
 http://www.enanyang.my/news/20190404/热门股杜甫科技上挑rm1-91/"
7233, DUFU TECHNOLOGY CORP BHD ," Thu, 28 Mar 2019, 6:08 PM ",Trading Stocks - Dufu Technology Corp,,"Dufu Technology may rebound higher after it continued holding above the MYR1.52 support. The upward momentum will likely continue, given that it has breached above the downtrend line drawn in the chart. A bullish bias may appear above the MYR1.60 level, with an exit set below the MYR1.52 threshold. Towards the upside, the near-term resistance is at MYR1.76. This is followed by the MYR1.90 level. Source:   - 28 Mar 2019"
7233, DUFU TECHNOLOGY CORP BHD ," Thu, 28 Mar 2019, 5:03 PM ",Dufu Technology Corp. Berhad (KLSE) #FundamentalDaily - YAPSS,,"
	Dufu Technology Corp. Berhad (KLSE) #FundamentalDaily"
7233, DUFU TECHNOLOGY CORP BHD ," Thu, 28 Mar 2019, 9:06 AM ","Technical View - Dufu Technology Corp. Bhd (DUFU, 7233)",Dufu Technology Corp. Bhd (7233) ,Source:   - 28 Mar 2019
7233, DUFU TECHNOLOGY CORP BHD ," Fri, 15 Mar 2019, 9:33 AM ",杜甫科技迈向RM1.73/敏源,,亚洲股市的参差表现，牵制着马股的交投走势以微跌报收。 整体大市持续处于1670点水平线上。 富时隆综指于3月13日闭市时报1674.52报收，按日回退3.72点或0.22%。 它的整日交投波幅介于5.41（1673.47-1678.88）点间。 上升股491只，而下跌股400只。 杜甫科技（DUFU，7233，主板工业股）于3月14日闭市时收1.62令吉，按日涨7仙或4.52%。 该股30分钟图表走势，于3月14日的交投走势突破下降趋势线（B1:B2）。 杜甫科技30分钟平滑异同移动均线指标（MACD），于3月14日的交投走势处于一个上升走势。 该股处于“0”支撑线上波动，后市交投走势，或会出现一段短线回试下限支持线的支撑（B1:B2）。 杜甫科技的日线图表走势于回试后，或会显现一段反弹走势，或会挑战1.63至1.73令吉阻力关口。 http://www.enanyang.my/news/20190315/杜甫科技迈向rm1-73敏源/
7233, DUFU TECHNOLOGY CORP BHD ," Tue, 12 Feb 2019, 12:17 PM ",热门股:杜甫科技上挑RM1.89,,"杜甫科技（DUFU，7233，主板工业股）的日线股价趋势，于2月11日显现着一段技术反弹走势，闭市时报1.74令吉，按日涨15仙或9.43%。短期间该股或会上挑1.75至1.89令吉的阻力关口。 11/2/19行情 闭市：1.74令吉 起落：+15仙 成交量：100,812宗 最高：1.74令吉 最低：1.60令吉 本益比：11.154倍 毛周息率：3.161% 52周最高：4.07令吉 52周最低：94仙  
 http://www.enanyang.my/news/20190211/热门股杜甫科技上挑rm1-89/"
7233, DUFU TECHNOLOGY CORP BHD ," Tue, 12 Feb 2019, 9:27 AM ",Trading Stocks - Dufu Technology Corp,,"Dufu Technology may rebound higher after it continued holding above the MYR1.49 support. Yesterday’s candle sent the stock to its 1-month high, thereby enhancing the bullish sentiment. A bullish bias may appear above the MYR1.67 level, with an exit set below the MYR1.49 threshold. Towards the upside, the near-term resistance is at MYR1.85. This is followed by the MYR2.00 level. Source:   - 12 Feb 2019"
7233, DUFU TECHNOLOGY CORP BHD ," Tue, 8 Jan 2019, 9:26 AM ",热门股:杜甫科技上挑RM1.87,,"杜甫科技（DUFU，7233，主板工业股）日线股价趋势，于1月7日显现一段技术反弹走势，闭市时报1.67令吉，按日涨20仙或13.61%。短期间该股或会上挑1.68至1.87令吉的阻力关口。 7/1/19行情 闭市：1.67令吉 起落：+20仙 成交量：69,739宗 最高：1.68令吉 最低：1.53令吉 本益比：10.705倍 毛周息率：3.293% 52周最高：1.68令吉 52周最低：94仙  
 http://www.enanyang.my/news/20190107/热门股杜甫科技上挑rm1-87/"
7233, DUFU TECHNOLOGY CORP BHD ," Sun, 6 Jan 2019, 12:51 PM ",[转贴] [Facebook live:浅谈Dufu technology corp bhd (Dufu)] - James的股票投资James Share Investing,,"
	 
	------------------------------------------------ 
	James Ng Stock Pick  
	Since Recommended Return: 
		a)  , recommended on 16 Dec 18, initial price was RM0.80, rose to RM1.00 
		b)   recommended on 14 Oct 18, initial price was RM1.89, rose to RM2.22 (dividend RM0.0375)  
		c) , recommended on 23 Dec 18, initial price was RM0.965, rose to RM1.10 
		d)  , recommended on 1 Jul 18, initial price was RM0.795, rose to RM0.865  
		我希望将我的策略分享给读者，希望他们在阅读后能够表现出色。我正在使用基本面分析（Fundamental Analysis）： 
		 
		我想说服读者学习基本面分析FA以便能从股市赚钱。 
		我为想从马来西亚股票市场赚钱的读者提供 。想订阅我的邮件以从股票市场获取良好回报的人，可以通过 jamesngshare@gmail.com 或我的FB页面   与我联系 
		 
		时间：11a.m. – 7p.m 
		日期：1月27日星期日 
		地点：Tropical Inn, Johor Bahru (包括茶点) 
		日期：2月24日星期日 
		地点：Hotel Sri Petaling, KL (包括茶点) 
		日期：3月3日星期日 
		地点：G Inn Hotel, George Town (Penang) 
		有兴趣的朋友，可以电邮或PM FB page联络我 
		email：jamesngshare@gmail.com 
		电话/Whatsapp : 011 - 15852043 
		为了方便大家查询我写过的公司和选股文章以及视频，制作了索引。大家只要依照日期，就能从这   找到公司和选股文章以及视频。 
		James的股票投资James Share Investing Blog:  
		James的股票投资James Share Investing Blog Index:  
		Facebook Group:  
		如果您想加入我的WhatsApp小组（里面不会有James Ng的stock pick），请PM或给我发送您的手机号码。 
		请Like和Share这个post。最终决定永远是你的，谢谢。 
		James Ng 
		 
	 "
7233, DUFU TECHNOLOGY CORP BHD ," Fri, 4 Jan 2019, 9:37 AM ",下跌股:杜甫科技RM1.22支撑,,"
		 杜甫科技（DUFU，7233，主板工业股）的日线股价趋势于1月3日进入调整走势中，以1.58令吉报收，跌36仙或18.56%。该股料会于近期间在1.22-1.57令吉间取得应有的支撑。 
		3/1/19行情 
		闭市：1.58令吉 
		起落：-36仙 
		成交量：72,211宗 
		最高：1.93令吉 
		最低：1.56令吉 
		本益比：10.128倍 
		毛周息率：3.481% 
		52周最高：4.07令吉 
		52周最低：94仙 
	  
	http://www.enanyang.my/news/20190104/下跌股杜甫科技rm1-22支撑/"
7233, DUFU TECHNOLOGY CORP BHD ," Wed, 19 Dec 2018, 5:33 PM ",Trading Stocks - Dufu Technology Corp.,,"Dufu Technology may rebound further after it tested the MYR1.85 support in its latest session. Given that the stock has formed a “Piercing Line” pattern on 18 Dec, this indicates a potential rebound. A bullish bias may emerge above the MYR2 level, with an exit set below the MYR1.85 level. Towards the upside, the immediate resistance is at MYR2.30. This is followed by the MYR2.67 level. Source:   - 19 Dec 2018"
7233, DUFU TECHNOLOGY CORP BHD ," Wed, 19 Dec 2018, 9:40 AM ",热门股:杜甫科技上挑RM2.20,,"杜甫科技（DUFU，7233，主板工业股）的日线股价趋势显现着一段技术反弹走势，闭市时报2.06令吉，按日涨9仙或4.57%。短期间该股或会上挑2.07-2.20令吉的阻力关口。 18/12/18行情 闭市：2.06令吉 起落：+9仙 成交量：33,977宗 最高：2.08令吉 最低：1.85令吉 本益比：13.205倍 毛周息率：2.670% 52周最高：4.07令吉 52周最低：94仙 
 http://www.enanyang.my/news/20181218/热门股杜甫科技上挑rm2-20/"
7233, DUFU TECHNOLOGY CORP BHD ," Tue, 18 Dec 2018, 8:51 AM ","Daily Technical Highlights – (DUFU, OMESTI)",,Source:   - 18 Dec 2018
7233, DUFU TECHNOLOGY CORP BHD ," Thu, 13 Dec 2018, 9:35 AM ",Stocks on Radar - Dufu Technology,," was testing the   level in its latest session. With a healthy RSI level, a bullish bias may be present above this mark with a   Meanwhile, it may continue sideways if it fails to cross the  mark in the near term. In this case, the immediate support is anticipated at  whereby traders may exit on a breach to avoid the risk of a further correction. Trading Call:  on uptrend continuation above  Target:  (time frame: 3-6 weeks) Exit:  Source:   - 13 Dec 2018"
7233, DUFU TECHNOLOGY CORP BHD ," Thu, 6 Dec 2018, 11:31 AM ","Daily technical highlights – (DUFU, HIBISCS)",DUFU (Not Rated) HIBISCS (Not Rated),Source:   - 6 Dec 2018
7233, DUFU TECHNOLOGY CORP BHD ," Thu, 6 Dec 2018, 9:47 AM ",杜甫科技试叩RM2.80/敏源,,美股隔夜暴跌行情冲击着亚洲股市的交投走势，马股的交投走势应声回落了。 整体大势一度下探1683.03点后于1688点间报收。 富时隆综指于12月5日闭市时报1688.27报收，按日再跌6.72点或0.40%，整日交投波幅介于5.57（1683.03-1688.60）点间。 上升股251只，下跌股519只。 杜甫科技（DUFU，7233，主板工业股）于12月5日闭市时反弹了，收2.66令吉，按日涨6仙或2.31%。 杜甫科技的30分钟图表走势于12月5日间的交投走势上破一道反转头肩型态的颈线（B1:B2），30分钟平滑异同移动均线指标（MACD）的交投走势处于一个上升走势中。 该股处于“0”支撑线上波动，杜甫科技的后市的交投走势或会出现一段短线回试它的下限支持线的支撑（B1:B2）。 杜甫科技的日线图表走势于回试后或会显现一段反弹走势，或会挑战2.67-2.80令吉的阻力关口。 http://www.enanyang.my/news/20181206/杜甫科技试叩rm2-80敏源/
7233, DUFU TECHNOLOGY CORP BHD ," Mon, 3 Dec 2018, 9:43 AM ",Technical Analysis - Dufu Technology Corp.,,"Dufu Technology’s upside move may persist after it continued holding above the rising 21-day SMA line. This can also be viewed as a continuation of the bulls extending the upward momentum from 12 Nov’s upside gap. A bullish bias may emerge above the MYR2.30 level, with an exit set below the MYR2.00 level. Towards the upside, the immediate resistance is at MYR2.72. This is followed by the MYR3.00 level. Source:   - 3 Dec 2018"
7233, DUFU TECHNOLOGY CORP BHD ," Sat, 24 Nov 2018, 3:38 PM ",下跌股:杜甫科技RM3.35支撑,,"杜甫科技（DUFU，7233，主板工业股）的日线股价趋势进入一段调整走势中，以3.62令吉报收，按日跌27仙或6.94%。该股料会于近期间在3.35-3.61令吉间取得应有的支撑。 23/11/18行情 闭市：3.62令吉 起落：-27仙 成交量：21,827宗 最高：3.87令吉 最低：3.56令吉 本益比：23.205倍 毛周息率：1.519% 52周最高：4.07令吉 52周最低：94仙 http://www.enanyang.my/news/20181124/下跌股杜甫科技rm3-35支撑/"
7233, DUFU TECHNOLOGY CORP BHD ," Fri, 16 Nov 2018, 2:30 PM ",热门股:杜甫科技上挑RM3.90,,"杜甫科技（DUFU，7233，主板工业股）的日线股价趋势于11月15日显现着一段技术反弹走势，闭市时报3.68令吉，按日涨21仙或6.05%。短期间该股或会上挑3.69-3.90令吉的阻力关口。 15/11/18行情 闭市：3.68令吉 起落：+21仙 成交量：37,119宗 最高：3.70令吉 最低：3.45令吉 本益比：23.590倍 毛周息率：1.495% 52周最高：3.70令吉 52周最低：94仙 http://www.enanyang.my/news/20181116/热门股杜甫科技上挑rm3-90/"
7233, DUFU TECHNOLOGY CORP BHD ," Mon, 12 Nov 2018, 9:50 AM ",上升股:杜甫科技阻力RM3.12,,"杜甫科技（DUFU，7233，主板工业产品股）的日线交投走势于11月9日闭市时收3.01令吉，按日涨11仙或3.79%，于闭市时持续报持着它的反弹走势。短期上升阻力或会处于3.02-3.12令吉水平间。 9/11/18行情 闭市：3.01令吉 起落：+11仙 成交量：17,462宗 最高：3.03令吉 最低：2.87令吉 本益比：19.295倍 毛周息率：1.827% 52周最高：3.03令吉 52周最低：94仙 http://www.enanyang.my/news/20181110/上升股杜甫科技阻力rm3-12/"
7233, DUFU TECHNOLOGY CORP BHD ," Thu, 8 Nov 2018, 9:24 AM ",Stocks On Radar - Dufu Technology (7233),,"was testing the mark during its latest session. With a healthy RSI level, a bullish bias may be present above this point with a target price of RM3.04, followed by   Meanwhile, it may turn sideways if it fails to cross the  mark in the near term. In this case, support is anticipated at RM2.61 whereby traders may exit on a breach to avoid the risk of a further correction. Trading Call: Buy on uptrend continuation above  Target:  ,  (time frame: 3-6 weeks) Exit:  Source:   - 8 Nov 2018"
7233, DUFU TECHNOLOGY CORP BHD ," Mon, 5 Nov 2018, 9:06 AM ",Technical Analysis - Dufu Technology Corp,,"Dufu Technology Corp may rebound further after it tested MYR2.24 support in recent session. As the stock rose above the 21-day SMA line, this indicates a positive sign. A bullish bias may emerge above the MYR2.55 level, with an exit set below the MYR2.24 threshold. Towards the upside, the immediate resistance is at MYR2.85. This is followed by the MYR3.00 level. Source:   - 5 Nov 2018"
7233, DUFU TECHNOLOGY CORP BHD ," Tue, 30 Oct 2018, 12:16 PM ","Daily Technical Highlights – (INARI, DUFU)",,Source:   - 30 Oct 2018
7233, DUFU TECHNOLOGY CORP BHD ," Tue, 16 Oct 2018, 8:56 AM ",Technical Sell- DUFU (7233),," DUFU’s share price is forming a rounding top, signifying possible halt in prior uptrend. Stagnating RSI and fast-paced MACD indicators currently signal an exit to sell into strength, anticipating performance in momentum and trend to remain weak in near term. Should support level of RM2.30 be broken, it may continue to drive price lower to subsequent support level of RM2.17. Note that the potential halt in uptrend presents an opportunity for profit taking instead of intraday short selling. Source:   - 16 Oct 2018"
7233, DUFU TECHNOLOGY CORP BHD ," Mon, 15 Oct 2018, 9:13 AM ",Stocks on Radar - Dufu Technology Corporation,,"crossed above the level in its latest session. With a neutral RSI level, a bullish bias may be present above this mark with a  . Meanwhile, it may turn sideways if it dips back below the  mark in the near term. In this case, the immediate support is anticipated at  , whereby traders may exit on a breach to avoid the risk of a further correction. Trading Call:  on uptrend continuation above  Target:  (time frame: 3-6 weeks) Exit:  Source:   - 15 Oct 2018"
7233, DUFU TECHNOLOGY CORP BHD ," Wed, 3 Oct 2018, 1:03 PM ",杜甫科技试叩RM2.83/敏源,,"大马股势在科技股项的支撑下，马股的交投走势于闭市时恢复上升动力了。整体大势一度下探1791.67点后于1798点间报收。 富时隆综指于10月2日闭市时报1798.15报收，按日起5.69点或0.32%。 富时隆综指30只成分股项于10月2日间显现着它的轻微反弹走势间。上升股项为376只，而下跌股项为554只。 杜甫科技（Dufu，7233 ，主板工业股）闭市时反弹了，报收2.69令吉，按日涨6仙或2.28%。 杜甫科技的30分钟图表走势，交投走势上破一道顶头阻力线（B1:B2）。 它的30分钟平滑异同移动均线指标（MACD），交投走势处于上升走势中。 它处于“0”支撑线上波动，杜甫科技的后市的交投走势或会出现一段短线回试它的下限支持线的支撑（B1:B2）。 杜甫科技的日线图表走势于回试后或会显现一段反弹走势，它或会挑战2.70至2.83令吉的阻力关口。   本文纯属技术面分析，仅供参考，并非推荐购买。投资前请咨询专业金融师。
 敏源 http://www.enanyang.my/news/20181003/杜甫科技试叩rm2-83敏源/"
7233, DUFU TECHNOLOGY CORP BHD ," Sun, 30 Sep 2018, 1:09 PM ",Dufu 7233 强者恒强股！,,"
		 
		 
	 "
7233, DUFU TECHNOLOGY CORP BHD ," Tue, 25 Sep 2018, 4:56 PM ",Technical Analysis - Dufu Technology Corp.,,"Dufu Technology formed a long white candle yesterday, indicating that the momentum of buying could be strong. This close has sent the stock to its new 52-week high, thereby enhancing the positive sentiment. A bullish bias may appear above the MYR2.48 level, with an exit set below the MYR2.18 threshold. Towards the upside, the near-term resistance is at MYR2.80. This is followed by the MYR3.00 level. Source:   - 25 Sept 2018"
